#0:imgID,1:Uniqe_id,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:AcquisitionTime,9:projectedX,10:projectedY,11:projectedZ,12:Region,13:Roll_Original,14:Pitch_Original
pano_000001_000035,pano_000001_000035-50100,Pegasus,55.7132752,12.5863718,40.361,0,0,152.25888,2020-04-16 10:29:22.000000,652567.503,1176832.777,4.327,NykoebingF-Sydmotorvejen,-2.35922,0.00993
pano_000001_000036,pano_000001_000036-50100,Pegasus,55.7133553,12.5862995,40.350,0,0,152.30721,2020-04-16 10:29:23.000000,652562.852,1176841.644,4.316,NykoebingF-Sydmotorvejen,-2.10348,-0.57626
pano_000001_000037,pano_000001_000037-50100,Pegasus,55.7134361,12.5862275,40.361,0,0,152.40726,2020-04-16 10:29:23.000000,652558.222,1176850.582,4.326,NykoebingF-Sydmotorvejen,-2.81285,-0.13086
pano_000001_000038,pano_000001_000038-50100,Pegasus,55.7135163,12.5861557,40.333,0,0,152.38463,2020-04-16 10:29:24.000000,652553.601,1176859.459,4.298,NykoebingF-Sydmotorvejen,-2.70013,-0.42338
pano_000001_000039,pano_000001_000039-50100,Pegasus,55.7135970,12.5860836,40.353,0,0,152.79754,2020-04-16 10:29:25.000000,652548.961,1176868.384,4.319,NykoebingF-Sydmotorvejen,-2.28419,0.21649
pano_000001_000040,pano_000001_000040-50100,Pegasus,55.7136776,12.5860126,40.325,0,0,152.46059,2020-04-16 10:29:25.000000,652544.388,1176877.301,4.290,NykoebingF-Sydmotorvejen,-2.77378,0.05308
pano_000001_000041,pano_000001_000041-50100,Pegasus,55.7137575,12.5859406,40.297,0,0,152.37724,2020-04-16 10:29:26.000000,652539.757,1176886.148,4.262,NykoebingF-Sydmotorvejen,-1.93173,-0.81616
pano_000001_000042,pano_000001_000042-50100,Pegasus,55.7138381,12.5858674,40.350,0,0,151.88716,2020-04-16 10:29:27.000000,652535.045,1176895.065,4.315,NykoebingF-Sydmotorvejen,-1.74618,-0.20027
pano_000001_000043,pano_000001_000043-50100,Pegasus,55.7139182,12.5857945,40.332,0,0,152.16484,2020-04-16 10:29:28.000000,652530.357,1176903.921,4.297,NykoebingF-Sydmotorvejen,-2.38212,-0.31610
pano_000001_000044,pano_000001_000044-50100,Pegasus,55.7139984,12.5857226,40.353,0,0,152.19663,2020-04-16 10:29:28.000000,652525.728,1176912.804,4.318,NykoebingF-Sydmotorvejen,-2.94085,-0.23760
pano_000001_000045,pano_000001_000045-50100,Pegasus,55.7140788,12.5856498,40.357,0,0,152.11453,2020-04-16 10:29:29.000000,652521.050,1176921.698,4.322,NykoebingF-Sydmotorvejen,-2.75663,-0.32443
pano_000001_000046,pano_000001_000046-50100,Pegasus,55.7141588,12.5855773,40.346,0,0,152.02390,2020-04-16 10:29:30.000000,652516.386,1176930.550,4.311,NykoebingF-Sydmotorvejen,-2.89571,-0.29767
pano_000001_000047,pano_000001_000047-50100,Pegasus,55.7142388,12.5855042,40.360,0,0,152.25066,2020-04-16 10:29:30.000000,652511.680,1176939.398,4.324,NykoebingF-Sydmotorvejen,-1.92139,-0.41084
pano_000001_000048,pano_000001_000048-50100,Pegasus,55.7143196,12.5854324,40.348,0,0,152.46320,2020-04-16 10:29:31.000000,652507.060,1176948.339,4.312,NykoebingF-Sydmotorvejen,-2.78081,-0.09316
pano_000001_000049,pano_000001_000049-50100,Pegasus,55.7143998,12.5853604,40.361,0,0,152.38557,2020-04-16 10:29:32.000000,652502.431,1176957.210,4.326,NykoebingF-Sydmotorvejen,-2.14095,-0.15203
pano_000001_000050,pano_000001_000050-50100,Pegasus,55.7144800,12.5852883,40.347,0,0,152.08023,2020-04-16 10:29:32.000000,652497.788,1176966.084,4.312,NykoebingF-Sydmotorvejen,-2.23928,-0.00332
pano_000001_000051,pano_000001_000051-50100,Pegasus,55.7145602,12.5852156,40.313,0,0,152.17212,2020-04-16 10:29:33.000000,652493.114,1176974.963,4.278,NykoebingF-Sydmotorvejen,-2.41859,-0.26708
pano_000001_000052,pano_000001_000052-50100,Pegasus,55.7146404,12.5851430,40.328,0,0,152.00862,2020-04-16 10:29:34.000000,652488.443,1176983.831,4.292,NykoebingF-Sydmotorvejen,-2.47022,-0.07096
pano_000001_000053,pano_000001_000053-50100,Pegasus,55.7147208,12.5850699,40.320,0,0,151.85449,2020-04-16 10:29:34.000000,652483.740,1176992.726,4.285,NykoebingF-Sydmotorvejen,-2.79495,0.01686
pano_000001_000054,pano_000001_000054-50100,Pegasus,55.7148007,12.5849966,40.330,0,0,151.83143,2020-04-16 10:29:35.000000,652479.025,1177001.568,4.294,NykoebingF-Sydmotorvejen,-2.79056,-0.29359
pano_000001_000055,pano_000001_000055-50100,Pegasus,55.7148808,12.5849233,40.318,0,0,152.11260,2020-04-16 10:29:36.000000,652474.315,1177010.436,4.282,NykoebingF-Sydmotorvejen,-2.59010,0.02831
pano_000001_000056,pano_000001_000056-50100,Pegasus,55.7149612,12.5848509,40.298,0,0,152.25883,2020-04-16 10:29:37.000000,652469.656,1177019.329,4.262,NykoebingF-Sydmotorvejen,-2.98946,-0.46227
pano_000001_000057,pano_000001_000057-50100,Pegasus,55.7150416,12.5847787,40.347,0,0,152.44272,2020-04-16 10:29:37.000000,652465.011,1177028.223,4.311,NykoebingF-Sydmotorvejen,-2.76665,-0.22712
pano_000001_000058,pano_000001_000058-50100,Pegasus,55.7151219,12.5847068,40.355,0,0,152.49150,2020-04-16 10:29:38.000000,652460.386,1177037.115,4.319,NykoebingF-Sydmotorvejen,-2.49831,-0.20562
pano_000001_000059,pano_000001_000059-50100,Pegasus,55.7152025,12.5846346,40.343,0,0,152.41097,2020-04-16 10:29:39.000000,652455.740,1177046.033,4.307,NykoebingF-Sydmotorvejen,-2.27136,-0.28803
pano_000001_000060,pano_000001_000060-50100,Pegasus,55.7152833,12.5845626,40.362,0,0,152.58498,2020-04-16 10:29:40.000000,652451.104,1177054.968,4.326,NykoebingF-Sydmotorvejen,-2.32864,-0.25702
pano_000001_000061,pano_000001_000061-50100,Pegasus,55.7153639,12.5844917,40.376,0,0,153.08458,2020-04-16 10:29:41.000000,652446.543,1177063.884,4.339,NykoebingF-Sydmotorvejen,-2.43120,-0.38838
pano_000001_000062,pano_000001_000062-50100,Pegasus,55.7154452,12.5844222,40.416,0,0,154.43373,2020-04-16 10:29:41.000000,652442.065,1177072.885,4.379,NykoebingF-Sydmotorvejen,-1.49508,-0.64411
pano_000001_000063,pano_000001_000063-50100,Pegasus,55.7155275,12.5843565,40.477,0,0,155.81158,2020-04-16 10:29:42.000000,652437.824,1177081.997,4.441,NykoebingF-Sydmotorvejen,-1.46122,-0.51007
pano_000001_000064,pano_000001_000064-50100,Pegasus,55.7156110,12.5842951,40.457,0,0,157.79433,2020-04-16 10:29:43.000000,652433.857,1177091.252,4.420,NykoebingF-Sydmotorvejen,-1.94530,0.04052
pano_000001_000065,pano_000001_000065-50100,Pegasus,55.7156953,12.5842386,40.488,0,0,160.09621,2020-04-16 10:29:44.000000,652430.188,1177100.588,4.451,NykoebingF-Sydmotorvejen,-0.63363,-0.26072
pano_000001_000066,pano_000001_000066-50100,Pegasus,55.7157812,12.5841888,40.520,0,0,162.10134,2020-04-16 10:29:44.000000,652426.943,1177110.114,4.483,NykoebingF-Sydmotorvejen,-1.22199,-0.31830
pano_000001_000067,pano_000001_000067-50100,Pegasus,55.7158678,12.5841440,40.571,0,0,163.81495,2020-04-16 10:29:45.000000,652424.014,1177119.726,4.534,NykoebingF-Sydmotorvejen,-1.63262,-0.43891
pano_000001_000068,pano_000001_000068-50100,Pegasus,55.7159546,12.5841018,40.627,0,0,164.08315,2020-04-16 10:29:46.000000,652421.243,1177129.359,4.590,NykoebingF-Sydmotorvejen,-1.42339,-0.54730
pano_000001_000069,pano_000001_000069-50100,Pegasus,55.7160417,12.5840607,40.681,0,0,164.68798,2020-04-16 10:29:47.000000,652418.547,1177139.022,4.644,NykoebingF-Sydmotorvejen,-1.28279,-0.52428
pano_000001_000070,pano_000001_000070-50100,Pegasus,55.7161282,12.5840201,40.714,0,0,162.18698,2020-04-16 10:29:48.000000,652415.880,1177148.623,4.678,NykoebingF-Sydmotorvejen,-2.22809,-0.74955
pano_000001_000071,pano_000001_000071-50100,Pegasus,55.7162128,12.5839667,40.784,0,0,155.84733,2020-04-16 10:29:49.000000,652412.413,1177158.004,4.747,NykoebingF-Sydmotorvejen,-2.42620,-0.31229
pano_000001_000072,pano_000001_000072-50100,Pegasus,55.7162941,12.5838997,40.828,0,0,154.64693,2020-04-16 10:29:50.000000,652408.091,1177167.006,4.791,NykoebingF-Sydmotorvejen,-0.96372,-0.76441
pano_000001_000073,pano_000001_000073-50100,Pegasus,55.7163761,12.5838339,40.904,0,0,153.11167,2020-04-16 10:29:51.000000,652403.848,1177176.080,4.867,NykoebingF-Sydmotorvejen,-0.87772,-0.20950
pano_000001_000074,pano_000001_000074-50100,Pegasus,55.7164520,12.5837547,41.012,0,0,142.17022,2020-04-16 10:29:52.000000,652398.769,1177184.468,4.975,NykoebingF-Sydmotorvejen,-1.41274,-2.23734
pano_000001_000075,pano_000001_000075-50100,Pegasus,55.7165197,12.5836510,41.336,0,0,136.03523,2020-04-16 10:29:53.000000,652392.158,1177191.923,5.299,NykoebingF-Sydmotorvejen,-0.77344,-1.49395
pano_000001_000076,pano_000001_000076-50100,Pegasus,55.7165893,12.5835468,41.622,0,0,147.83156,2020-04-16 10:29:54.000000,652385.515,1177199.599,5.585,NykoebingF-Sydmotorvejen,0.46157,-1.22096
pano_000001_000077,pano_000001_000077-50100,Pegasus,55.7166785,12.5834996,41.803,0,0,-178.12915,2020-04-16 10:29:55.000000,652382.430,1177209.497,5.765,NykoebingF-Sydmotorvejen,0.35188,-0.21390
pano_000001_000078,pano_000001_000078-50100,Pegasus,55.7167677,12.5835398,41.665,0,0,-159.13611,2020-04-16 10:29:57.000000,652384.839,1177219.454,5.627,NykoebingF-Sydmotorvejen,0.64499,0.55093
pano_000001_000079,pano_000001_000079-50100,Pegasus,55.7168522,12.5835934,41.494,0,0,-164.47279,2020-04-16 10:29:58.000000,652388.091,1177228.901,5.457,NykoebingF-Sydmotorvejen,0.96385,2.37461
pano_000002_000000,pano_000002_000000-50100,Pegasus,55.7182781,12.5832435,40.602,0,0,-8.96687,2020-04-16 10:31:05.000000,652364.196,1177387.384,4.564,NykoebingF-Sydmotorvejen,0.00311,-0.18467
pano_000002_000001,pano_000002_000001-50100,Pegasus,55.7182639,12.5832472,40.606,0,0,-9.23963,2020-04-16 10:31:05.000000,652364.449,1177385.802,4.568,NykoebingF-Sydmotorvejen,0.11708,0.08314
pano_000002_000002,pano_000002_000002-50100,Pegasus,55.7181750,12.5832725,40.598,0,0,-10.19911,2020-04-16 10:31:06.000000,652366.159,1177375.926,4.560,NykoebingF-Sydmotorvejen,0.39393,0.04819
pano_000002_000003,pano_000002_000003-50100,Pegasus,55.7180863,12.5832992,40.597,0,0,-10.14040,2020-04-16 10:31:07.000000,652367.953,1177366.072,4.559,NykoebingF-Sydmotorvejen,0.39551,-0.14693
pano_000002_000004,pano_000002_000004-50100,Pegasus,55.7179970,12.5833240,40.591,0,0,-8.86565,2020-04-16 10:31:08.000000,652369.629,1177356.152,4.553,NykoebingF-Sydmotorvejen,1.01021,0.08829
pano_000002_000005,pano_000002_000005-50100,Pegasus,55.7179079,12.5833470,40.588,0,0,-8.74199,2020-04-16 10:31:09.000000,652371.194,1177346.249,4.551,NykoebingF-Sydmotorvejen,0.40419,-0.24103
pano_000002_000006,pano_000002_000006-50100,Pegasus,55.7178185,12.5833687,40.570,0,0,-9.15513,2020-04-16 10:31:11.000000,652372.678,1177336.314,4.532,NykoebingF-Sydmotorvejen,-0.01760,-0.26987
pano_000002_000007,pano_000002_000007-50100,Pegasus,55.7177294,12.5833926,40.550,0,0,-9.44554,2020-04-16 10:31:12.000000,652374.302,1177326.414,4.512,NykoebingF-Sydmotorvejen,0.01874,-0.41617
pano_000002_000008,pano_000002_000008-50100,Pegasus,55.7176404,12.5834168,40.573,0,0,-9.39365,2020-04-16 10:31:13.000000,652375.943,1177316.521,4.536,NykoebingF-Sydmotorvejen,0.21665,0.05489
pano_000002_000009,pano_000002_000009-50100,Pegasus,55.7175515,12.5834414,40.565,0,0,-9.40053,2020-04-16 10:31:14.000000,652377.604,1177306.643,4.527,NykoebingF-Sydmotorvejen,0.89389,-0.23018
pano_000002_000010,pano_000002_000010-50100,Pegasus,55.7174620,12.5834648,40.604,0,0,-9.16319,2020-04-16 10:31:15.000000,652379.196,1177296.698,4.566,NykoebingF-Sydmotorvejen,0.36247,0.37103
pano_000002_000011,pano_000002_000011-50100,Pegasus,55.7173734,12.5834886,40.601,0,0,-9.64170,2020-04-16 10:31:17.000000,652380.813,1177286.849,4.564,NykoebingF-Sydmotorvejen,0.06989,-0.19406
pano_000002_000012,pano_000002_000012-50100,Pegasus,55.7172843,12.5835141,40.628,0,0,-10.11212,2020-04-16 10:31:19.000000,652382.531,1177276.945,4.590,NykoebingF-Sydmotorvejen,-0.06406,1.25909
pano_000002_000013,pano_000002_000013-50100,Pegasus,55.7171954,12.5835377,40.552,0,0,-8.51135,2020-04-16 10:31:55.000000,652384.132,1177267.069,4.515,NykoebingF-Sydmotorvejen,-0.81501,-1.36649
pano_000002_000014,pano_000002_000014-50100,Pegasus,55.7171059,12.5835579,40.688,0,0,-6.66754,2020-04-16 10:31:56.000000,652385.525,1177257.118,4.651,NykoebingF-Sydmotorvejen,-0.31146,-1.37886
pano_000002_000015,pano_000002_000015-50100,Pegasus,55.7170148,12.5835603,40.919,0,0,6.08870,2020-04-16 10:31:58.000000,652385.795,1177246.976,4.882,NykoebingF-Sydmotorvejen,-0.72308,-1.72269
pano_000002_000016,pano_000002_000016-50100,Pegasus,55.7169258,12.5835226,41.163,0,0,20.29161,2020-04-16 10:31:59.000000,652383.543,1177237.038,5.126,NykoebingF-Sydmotorvejen,-0.41792,-1.80593
pano_000002_000017,pano_000002_000017-50100,Pegasus,55.7168432,12.5834549,41.424,0,0,28.89911,2020-04-16 10:32:01.000000,652379.404,1177227.801,5.386,NykoebingF-Sydmotorvejen,-0.18093,-1.90536
pano_000002_000018,pano_000002_000018-50100,Pegasus,55.7167672,12.5833661,41.735,0,0,38.71755,2020-04-16 10:32:02.000000,652373.920,1177219.268,5.697,NykoebingF-Sydmotorvejen,0.20752,-1.23855
pano_000002_000019,pano_000002_000019-50100,Pegasus,55.7167050,12.5832444,41.825,0,0,58.12788,2020-04-16 10:32:04.000000,652366.357,1177212.250,5.788,NykoebingF-Sydmotorvejen,0.97670,1.13334
pano_000002_000020,pano_000002_000020-50100,Pegasus,55.7166639,12.5831006,41.547,0,0,67.95469,2020-04-16 10:32:05.000000,652357.377,1177207.569,5.509,NykoebingF-Sydmotorvejen,1.24704,0.81276
pano_000002_000021,pano_000002_000021-50100,Pegasus,55.7166388,12.5829451,41.331,0,0,78.85281,2020-04-16 10:32:06.000000,652347.638,1177204.655,5.293,NykoebingF-Sydmotorvejen,0.16848,0.40831
pano_000002_000022,pano_000002_000022-50100,Pegasus,55.7166278,12.5827854,41.195,0,0,85.74225,2020-04-16 10:32:07.000000,652337.616,1177203.305,5.157,NykoebingF-Sydmotorvejen,0.25472,-0.12174
pano_000002_000023,pano_000002_000023-50100,Pegasus,55.7166250,12.5826255,41.122,0,0,89.06985,2020-04-16 10:32:08.000000,652327.568,1177202.878,5.084,NykoebingF-Sydmotorvejen,-0.38089,-1.04730
pano_000002_000024,pano_000002_000024-50100,Pegasus,55.7166261,12.5824654,41.190,0,0,90.88562,2020-04-16 10:32:09.000000,652317.506,1177202.880,5.151,NykoebingF-Sydmotorvejen,-0.37067,-1.18394
pano_000002_000025,pano_000002_000025-50100,Pegasus,55.7166297,12.5823060,41.308,0,0,91.99131,2020-04-16 10:32:10.000000,652307.484,1177203.154,5.269,NykoebingF-Sydmotorvejen,-0.47412,-1.15506
pano_000002_000026,pano_000002_000026-50100,Pegasus,55.7166338,12.5821467,41.450,0,0,91.29888,2020-04-16 10:32:11.000000,652297.466,1177203.494,5.411,NykoebingF-Sydmotorvejen,-1.09533,-1.23054
pano_000002_000027,pano_000002_000027-50100,Pegasus,55.7166364,12.5819869,41.579,0,0,90.71754,2020-04-16 10:32:12.000000,652287.423,1177203.666,5.540,NykoebingF-Sydmotorvejen,-0.89636,-1.05283
pano_000002_000028,pano_000002_000028-50100,Pegasus,55.7166386,12.5818273,41.708,0,0,90.57118,2020-04-16 10:32:13.000000,652277.391,1177203.784,5.669,NykoebingF-Sydmotorvejen,-0.77040,-1.13525
pano_000002_000029,pano_000002_000029-50100,Pegasus,55.7166406,12.5816673,41.835,0,0,90.88594,2020-04-16 10:32:13.000000,652267.331,1177203.896,5.796,NykoebingF-Sydmotorvejen,-0.64360,-1.09839
pano_000002_000030,pano_000002_000030-50100,Pegasus,55.7166436,12.5815078,41.983,0,0,91.25607,2020-04-16 10:32:14.000000,652257.302,1177204.110,5.943,NykoebingF-Sydmotorvejen,-1.02190,-0.96347
pano_000002_000031,pano_000002_000031-50100,Pegasus,55.7166465,12.5813482,42.137,0,0,90.85423,2020-04-16 10:32:15.000000,652247.272,1177204.312,6.098,NykoebingF-Sydmotorvejen,-0.91706,-0.87245
pano_000002_000032,pano_000002_000032-50100,Pegasus,55.7166489,12.5811883,42.262,0,0,90.58535,2020-04-16 10:32:16.000000,652237.218,1177204.450,6.222,NykoebingF-Sydmotorvejen,-1.23958,-1.02310
pano_000002_000033,pano_000002_000033-50100,Pegasus,55.7166517,12.5810289,42.385,0,0,92.22976,2020-04-16 10:32:17.000000,652227.196,1177204.642,6.345,NykoebingF-Sydmotorvejen,-0.64971,-0.97594
pano_000002_000034,pano_000002_000034-50100,Pegasus,55.7166578,12.5808693,42.499,0,0,94.20195,2020-04-16 10:32:17.000000,652217.156,1177205.206,6.459,NykoebingF-Sydmotorvejen,-1.09513,-1.04986
pano_000002_000035,pano_000002_000035-50100,Pegasus,55.7166662,12.5807102,42.624,0,0,93.88402,2020-04-16 10:32:18.000000,652207.151,1177206.019,6.584,NykoebingF-Sydmotorvejen,-1.26925,-1.07175
pano_000002_000036,pano_000002_000036-50100,Pegasus,55.7166713,12.5805513,42.762,0,0,89.67862,2020-04-16 10:32:19.000000,652197.158,1177206.473,6.721,NykoebingF-Sydmotorvejen,-2.58722,-0.93783
pano_000002_000037,pano_000002_000037-50100,Pegasus,55.7166695,12.5803920,42.896,0,0,87.34250,2020-04-16 10:32:20.000000,652187.148,1177206.150,6.855,NykoebingF-Sydmotorvejen,-1.24485,-1.11880
pano_000002_000038,pano_000002_000038-50100,Pegasus,55.7166676,12.5802323,43.037,0,0,89.96738,2020-04-16 10:32:21.000000,652177.113,1177205.819,6.996,NykoebingF-Sydmotorvejen,-0.63161,-1.12267
pano_000002_000039,pano_000002_000039-50100,Pegasus,55.7166704,12.5800723,43.183,0,0,91.67449,2020-04-16 10:32:22.000000,652167.055,1177206.006,7.142,NykoebingF-Sydmotorvejen,-0.77051,-1.21883
pano_000002_000040,pano_000002_000040-50100,Pegasus,55.7166735,12.5799131,43.349,0,0,90.85314,2020-04-16 10:32:22.000000,652157.048,1177206.238,7.308,NykoebingF-Sydmotorvejen,0.19600,-1.12960
pano_000002_000041,pano_000002_000041-50100,Pegasus,55.7166747,12.5797535,43.508,0,0,89.86416,2020-04-16 10:32:23.000000,652147.011,1177206.243,7.467,NykoebingF-Sydmotorvejen,1.53145,-1.06150
pano_000002_000042,pano_000002_000042-50100,Pegasus,55.7166749,12.5795940,43.665,0,0,89.04613,2020-04-16 10:32:24.000000,652136.987,1177206.153,7.624,NykoebingF-Sydmotorvejen,1.65581,-0.76717
pano_000002_000043,pano_000002_000043-50100,Pegasus,55.7166733,12.5794352,43.794,0,0,87.02259,2020-04-16 10:32:25.000000,652127.015,1177205.856,7.753,NykoebingF-Sydmotorvejen,1.48124,-0.99365
pano_000002_000044,pano_000002_000044-50100,Pegasus,55.7166681,12.5792765,43.927,0,0,84.54608,2020-04-16 10:32:26.000000,652117.045,1177205.157,7.885,NykoebingF-Sydmotorvejen,1.36689,-1.04106
pano_000002_000045,pano_000002_000045-50100,Pegasus,55.7166594,12.5791184,44.052,0,0,82.59285,2020-04-16 10:32:27.000000,652107.119,1177204.063,8.010,NykoebingF-Sydmotorvejen,0.72854,-0.76227
pano_000003_000000,pano_000003_000000-50100,Pegasus,55.7166220,12.5789109,44.143,0,0,-96.93520,2020-04-16 10:33:57.000000,652094.133,1177199.749,8.101,NykoebingF-Sydmotorvejen,-1.13444,0.03342
pano_000003_000001,pano_000003_000001-50100,Pegasus,55.7166281,12.5790109,44.080,0,0,-96.70874,2020-04-16 10:33:58.000000,652100.408,1177200.503,8.038,NykoebingF-Sydmotorvejen,-1.11483,0.27013
pano_000003_000002,pano_000003_000002-50100,Pegasus,55.7166366,12.5791701,43.952,0,0,-94.91382,2020-04-16 10:33:59.000000,652110.404,1177201.570,7.911,NykoebingF-Sydmotorvejen,-1.03414,0.54507
pano_000003_000003,pano_000003_000003-50100,Pegasus,55.7166415,12.5793297,43.793,0,0,-92.50934,2020-04-16 10:34:00.000000,652120.425,1177202.231,7.751,NykoebingF-Sydmotorvejen,-1.07696,0.41726
pano_000003_000004,pano_000003_000004-50100,Pegasus,55.7166428,12.5794897,43.659,0,0,-90.46843,2020-04-16 10:34:01.000000,652130.479,1177202.494,7.618,NykoebingF-Sydmotorvejen,-1.16413,0.54015
pano_000003_000005,pano_000003_000005-50100,Pegasus,55.7166417,12.5796501,43.528,0,0,-89.66782,2020-04-16 10:34:01.000000,652140.559,1177202.496,7.487,NykoebingF-Sydmotorvejen,-1.28999,0.73982
pano_000003_000006,pano_000003_000006-50100,Pegasus,55.7166395,12.5798095,43.394,0,0,-89.38548,2020-04-16 10:34:02.000000,652150.578,1177202.373,7.353,NykoebingF-Sydmotorvejen,-1.48103,0.61104
pano_000003_000007,pano_000003_000007-50100,Pegasus,55.7166375,12.5799687,43.276,0,0,-89.25106,2020-04-16 10:34:03.000000,652160.588,1177202.262,7.235,NykoebingF-Sydmotorvejen,-1.35526,0.61354
pano_000003_000008,pano_000003_000008-50100,Pegasus,55.7166346,12.5801288,43.135,0,0,-88.06369,2020-04-16 10:34:04.000000,652170.653,1177202.067,7.095,NykoebingF-Sydmotorvejen,-1.03036,0.87268
pano_000003_000009,pano_000003_000009-50100,Pegasus,55.7166289,12.5802886,43.004,0,0,-85.93946,2020-04-16 10:34:05.000000,652180.700,1177201.550,6.963,NykoebingF-Sydmotorvejen,-1.09629,0.86475
pano_000003_000010,pano_000003_000010-50100,Pegasus,55.7166213,12.5804470,42.853,0,0,-87.79350,2020-04-16 10:34:06.000000,652190.667,1177200.818,6.812,NykoebingF-Sydmotorvejen,-2.02377,0.54292
pano_000003_000011,pano_000003_000011-50100,Pegasus,55.7166195,12.5806060,42.736,0,0,-91.04238,2020-04-16 10:34:07.000000,652200.663,1177200.747,6.696,NykoebingF-Sydmotorvejen,-1.26516,0.77184
pano_000003_000012,pano_000003_000012-50100,Pegasus,55.7166204,12.5807658,42.615,0,0,-91.31287,2020-04-16 10:34:08.000000,652210.704,1177200.965,6.575,NykoebingF-Sydmotorvejen,-1.30406,0.63156
pano_000003_000013,pano_000003_000013-50100,Pegasus,55.7166205,12.5809261,42.500,0,0,-89.92959,2020-04-16 10:34:09.000000,652220.775,1177201.099,6.460,NykoebingF-Sydmotorvejen,-0.91883,0.69538
pano_000003_000014,pano_000003_000014-50100,Pegasus,55.7166184,12.5810857,42.384,0,0,-89.09267,2020-04-16 10:34:10.000000,652230.811,1177200.981,6.344,NykoebingF-Sydmotorvejen,-1.06522,0.23158
pano_000003_000015,pano_000003_000015-50100,Pegasus,55.7166156,12.5812461,42.242,0,0,-89.12473,2020-04-16 10:34:11.000000,652240.894,1177200.787,6.202,NykoebingF-Sydmotorvejen,-1.45856,0.81012
pano_000003_000016,pano_000003_000016-50100,Pegasus,55.7166133,12.5814055,42.087,0,0,-89.30003,2020-04-16 10:34:12.000000,652250.916,1177200.651,6.047,NykoebingF-Sydmotorvejen,-1.19219,0.86163
pano_000003_000017,pano_000003_000017-50100,Pegasus,55.7166110,12.5815650,41.933,0,0,-88.82684,2020-04-16 10:34:12.000000,652260.939,1177200.519,5.894,NykoebingF-Sydmotorvejen,-0.64088,0.80516
pano_000003_000018,pano_000003_000018-50100,Pegasus,55.7166074,12.5817242,41.793,0,0,-88.16009,2020-04-16 10:34:13.000000,652270.950,1177200.243,5.754,NykoebingF-Sydmotorvejen,-0.76664,0.48773
